asset_id,dr7objid,specobjid,dr8objid,ra,dec,rastring,decstring,sample,gz2class,total_classifications,total_votes,t01_smooth_or_features_a01_smooth_count,t01_smooth_or_features_a01_smooth_weight,t01_smooth_or_features_a01_smooth_fraction,t01_smooth_or_features_a01_smooth_weighted_fraction,t01_smooth_or_features_a01_smooth_debiased,t01_smooth_or_features_a01_smooth_flag,t01_smooth_or_features_a02_features_or_disk_count,t01_smooth_or_features_a02_features_or_disk_weight,t01_smooth_or_features_a02_features_or_disk_fraction,t01_smooth_or_features_a02_features_or_disk_weighted_fraction,t01_smooth_or_features_a02_features_or_disk_debiased,t01_smooth_or_features_a02_features_or_disk_flag,t01_smooth_or_features_a03_star_or_artifact_count,t01_smooth_or_features_a03_star_or_artifact_weight,t01_smooth_or_features_a03_star_or_artifact_fraction,t01_smooth_or_features_a03_star_or_artifact_weighted_fraction,t01_smooth_or_features_a03_star_or_artifact_debiased,t01_smooth_or_features_a03_star_or_artifact_flag,t02_edgeon_a04_yes_count,t02_edgeon_a04_yes_weight,t02_edgeon_a04_yes_fraction,t02_edgeon_a04_yes_weighted_fraction,t02_edgeon_a04_yes_debiased,t02_edgeon_a04_yes_flag,t02_edgeon_a05_no_count,t02_edgeon_a05_no_weight,t02_edgeon_a05_no_fraction,t02_edgeon_a05_no_weighted_fraction,t02_edgeon_a05_no_debiased,t02_edgeon_a05_no_flag,t03_bar_a06_bar_count,t03_bar_a06_bar_weight,t03_bar_a06_bar_fraction,t03_bar_a06_bar_weighted_fraction,t03_bar_a06_bar_debiased,t03_bar_a06_bar_flag,t03_bar_a07_no_bar_count,t03_bar_a07_no_bar_weight,t03_bar_a07_no_bar_fraction,t03_bar_a07_no_bar_weighted_fraction,t03_bar_a07_no_bar_debiased,t03_bar_a07_no_bar_flag,t04_spiral_a08_spiral_count,t04_spiral_a08_spiral_weight,t04_spiral_a08_spiral_fraction,t04_spiral_a08_spiral_weighted_fraction,t04_spiral_a08_spiral_debiased,t04_spiral_a08_spiral_flag,t04_spiral_a09_no_spiral_count,t04_spiral_a09_no_spiral_weight,t04_spiral_a09_no_spiral_fraction,t04_spiral_a09_no_spiral_weighted_fraction,t04_spiral_a09_no_spiral_debiased,t04_spiral_a09_no_spiral_flag,t05_bulge_prominence_a10_no_bulge_count,t05_bulge_prominence_a10_no_bulge_weight,t05_bulge_prominence_a10_no_bulge_fraction,t05_bulge_prominence_a10_no_bulge_weighted_fraction,t05_bulge_prominence_a10_no_bulge_debiased,t05_bulge_prominence_a10_no_bulge_flag,t05_bulge_prominence_a11_just_noticeable_count,t05_bulge_prominence_a11_just_noticeable_weight,t05_bulge_prominence_a11_just_noticeable_fraction,t05_bulge_prominence_a11_just_noticeable_weighted_fraction,t05_bulge_prominence_a11_just_noticeable_debiased,t05_bulge_prominence_a11_just_noticeable_flag,t05_bulge_prominence_a12_obvious_count,t05_bulge_prominence_a12_obvious_weight,t05_bulge_prominence_a12_obvious_fraction,t05_bulge_prominence_a12_obvious_weighted_fraction,t05_bulge_prominence_a12_obvious_debiased,t05_bulge_prominence_a12_obvious_flag,t05_bulge_prominence_a13_dominant_count,t05_bulge_prominence_a13_dominant_weight,t05_bulge_prominence_a13_dominant_fraction,t05_bulge_prominence_a13_dominant_weighted_fraction,t05_bulge_prominence_a13_dominant_debiased,t05_bulge_prominence_a13_dominant_flag,t06_odd_a14_yes_count,t06_odd_a14_yes_weight,t06_odd_a14_yes_fraction,t06_odd_a14_yes_weighted_fraction,t06_odd_a14_yes_debiased,t06_odd_a14_yes_flag,t06_odd_a15_no_count,t06_odd_a15_no_weight,t06_odd_a15_no_fraction,t06_odd_a15_no_weighted_fraction,t06_odd_a15_no_debiased,t06_odd_a15_no_flag,t07_rounded_a16_completely_round_count,t07_rounded_a16_completely_round_weight,t07_rounded_a16_completely_round_fraction,t07_rounded_a16_completely_round_weighted_fraction,t07_rounded_a16_completely_round_debiased,t07_rounded_a16_completely_round_flag,t07_rounded_a17_in_between_count,t07_rounded_a17_in_between_weight,t07_rounded_a17_in_between_fraction,t07_rounded_a17_in_between_weighted_fraction,t07_rounded_a17_in_between_debiased,t07_rounded_a17_in_between_flag,t07_rounded_a18_cigar_shaped_count,t07_rounded_a18_cigar_shaped_weight,t07_rounded_a18_cigar_shaped_fraction,t07_rounded_a18_cigar_shaped_weighted_fraction,t07_rounded_a18_cigar_shaped_debiased,t07_rounded_a18_cigar_shaped_flag,t08_odd_feature_a19_ring_count,t08_odd_feature_a19_ring_weight,t08_odd_feature_a19_ring_fraction,t08_odd_feature_a19_ring_weighted_fraction,t08_odd_feature_a19_ring_debiased,t08_odd_feature_a19_ring_flag,t08_odd_feature_a20_lens_or_arc_count,t08_odd_feature_a20_lens_or_arc_weight,t08_odd_feature_a20_lens_or_arc_fraction,t08_odd_feature_a20_lens_or_arc_weighted_fraction,t08_odd_feature_a20_lens_or_arc_debiased,t08_odd_feature_a20_lens_or_arc_flag,t08_odd_feature_a21_disturbed_count,t08_odd_feature_a21_disturbed_weight,t08_odd_feature_a21_disturbed_fraction,t08_odd_feature_a21_disturbed_weighted_fraction,t08_odd_feature_a21_disturbed_debiased,t08_odd_feature_a21_disturbed_flag,t08_odd_feature_a22_irregular_count,t08_odd_feature_a22_irregular_weight,t08_odd_feature_a22_irregular_fraction,t08_odd_feature_a22_irregular_weighted_fraction,t08_odd_feature_a22_irregular_debiased,t08_odd_feature_a22_irregular_flag,t08_odd_feature_a23_other_count,t08_odd_feature_a23_other_weight,t08_odd_feature_a23_other_fraction,t08_odd_feature_a23_other_weighted_fraction,t08_odd_feature_a23_other_debiased,t08_odd_feature_a23_other_flag,t08_odd_feature_a24_merger_count,t08_odd_feature_a24_merger_weight,t08_odd_feature_a24_merger_fraction,t08_odd_feature_a24_merger_weighted_fraction,t08_odd_feature_a24_merger_debiased,t08_odd_feature_a24_merger_flag,t08_odd_feature_a38_dust_lane_count,t08_odd_feature_a38_dust_lane_weight,t08_odd_feature_a38_dust_lane_fraction,t08_odd_feature_a38_dust_lane_weighted_fraction,t08_odd_feature_a38_dust_lane_debiased,t08_odd_feature_a38_dust_lane_flag,t09_bulge_shape_a25_rounded_count,t09_bulge_shape_a25_rounded_weight,t09_bulge_shape_a25_rounded_fraction,t09_bulge_shape_a25_rounded_weighted_fraction,t09_bulge_shape_a25_rounded_debiased,t09_bulge_shape_a25_rounded_flag,t09_bulge_shape_a26_boxy_count,t09_bulge_shape_a26_boxy_weight,t09_bulge_shape_a26_boxy_fraction,t09_bulge_shape_a26_boxy_weighted_fraction,t09_bulge_shape_a26_boxy_debiased,t09_bulge_shape_a26_boxy_flag,t09_bulge_shape_a27_no_bulge_count,t09_bulge_shape_a27_no_bulge_weight,t09_bulge_shape_a27_no_bulge_fraction,t09_bulge_shape_a27_no_bulge_weighted_fraction,t09_bulge_shape_a27_no_bulge_debiased,t09_bulge_shape_a27_no_bulge_flag,t10_arms_winding_a28_tight_count,t10_arms_winding_a28_tight_weight,t10_arms_winding_a28_tight_fraction,t10_arms_winding_a28_tight_weighted_fraction,t10_arms_winding_a28_tight_debiased,t10_arms_winding_a28_tight_flag,t10_arms_winding_a29_medium_count,t10_arms_winding_a29_medium_weight,t10_arms_winding_a29_medium_fraction,t10_arms_winding_a29_medium_weighted_fraction,t10_arms_winding_a29_medium_debiased,t10_arms_winding_a29_medium_flag,t10_arms_winding_a30_loose_count,t10_arms_winding_a30_loose_weight,t10_arms_winding_a30_loose_fraction,t10_arms_winding_a30_loose_weighted_fraction,t10_arms_winding_a30_loose_debiased,t10_arms_winding_a30_loose_flag,t11_arms_number_a31_1_count,t11_arms_number_a31_1_weight,t11_arms_number_a31_1_fraction,t11_arms_number_a31_1_weighted_fraction,t11_arms_number_a31_1_debiased,t11_arms_number_a31_1_flag,t11_arms_number_a32_2_count,t11_arms_number_a32_2_weight,t11_arms_number_a32_2_fraction,t11_arms_number_a32_2_weighted_fraction,t11_arms_number_a32_2_debiased,t11_arms_number_a32_2_flag,t11_arms_number_a33_3_count,t11_arms_number_a33_3_weight,t11_arms_number_a33_3_fraction,t11_arms_number_a33_3_weighted_fraction,t11_arms_number_a33_3_debiased,t11_arms_number_a33_3_flag,t11_arms_number_a34_4_count,t11_arms_number_a34_4_weight,t11_arms_number_a34_4_fraction,t11_arms_number_a34_4_weighted_fraction,t11_arms_number_a34_4_debiased,t11_arms_number_a34_4_flag,t11_arms_number_a36_more_than_4_count,t11_arms_number_a36_more_than_4_weight,t11_arms_number_a36_more_than_4_fraction,t11_arms_number_a36_more_than_4_weighted_fraction,t11_arms_number_a36_more_than_4_debiased,t11_arms_number_a36_more_than_4_flag,t11_arms_number_a37_cant_tell_count,t11_arms_number_a37_cant_tell_weight,t11_arms_number_a37_cant_tell_fraction,t11_arms_number_a37_cant_tell_weighted_fraction,t11_arms_number_a37_cant_tell_debiased,t11_arms_number_a37_cant_tell_flag,umap_x,umap_y,cluster,smooth,disk,spiral,bar,merger,disturbed,ring,irregular,bulge
262776,587741392645325015,2.5829112192203756e+18,1.2376671138702298e+18,141.51988,25.75433,09:26:04.77,+25:45:15.6,extra,Sen,44,151,31,31.0,0.705,0.715,0.3337994,0,13,12.36,0.295,0.285,0.6150594,0,0,0.0,0.0,0.0,0.0,0,11,11.0,0.846,0.89,0.84796435,0,2,1.36,0.154,0.11,0.14476006,0,1,0.36,0.5,0.265,0.2445573,0,1,1.0,0.5,0.735,0.7593398,0,0,0.0,0.0,0.0,0.0,0,2,1.36,1.0,1.0,1.0,0,1,1.0,0.5,0.735,0.48478237,0,0,0.0,0.0,0.0,0.0,0,1,0.36,0.5,0.265,0.74239016,0,0,0.0,0.0,0.0,0.0,0,2,2.0,0.045,0.046,0.049265306,0,42,41.36,0.955,0.954,0.9568515,1,0,0.0,0.0,0.0,0.0,0,2,2.0,0.065,0.065,0.061774664,0,29,29.0,0.935,0.935,0.9514964,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.5,0.5,0.5,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.5,0.5,0.5,0,4,4.0,0.364,0.364,0.36770043,0,2,2.0,0.182,0.182,0.15111972,0,5,5.0,0.455,0.455,0.47706655,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6.357597,2.9774294,496,0.705,0.295,0.0,0.5,0.0,0.0,0.0,0.0,0.5
177875,587742610804113627,3.095108260911409e+18,1.2376683320290184e+18,222.68433,13.869891,14:50:44.24,+13:52:11.6,original,Sc3t,37,283,1,1.0,0.027,0.027,0.008154956,0,36,36.0,0.973,0.973,0.9957608,1,0,0.0,0.0,0.0,0.0,0,2,2.0,0.056,0.056,0.04740747,0,34,34.0,0.944,0.944,0.94931626,1,10,10.0,0.294,0.294,0.27726412,0,24,24.0,0.706,0.706,0.72317845,0,33,33.0,0.971,0.971,0.959666,1,1,1.0,0.029,0.029,0.03930172,0,2,2.0,0.059,0.059,0.035754625,0,30,30.0,0.882,0.882,0.83911353,1,2,2.0,0.059,0.059,0.10332904,0,0,0.0,0.0,0.0,0.0,0,2,2.0,0.054,0.054,0.06530671,0,35,35.0,0.946,0.946,0.93323225,1,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.5,0.5,0.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.5,0.5,0.5,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.5,0.5,0.55942816,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.5,0.5,0.44061407,0,18,18.0,0.545,0.545,0.55415994,0,15,15.0,0.455,0.455,0.43993568,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,6.0,0.182,0.182,0.15612046,0,16,16.0,0.485,0.485,0.52241486,0,3,3.0,0.091,0.091,0.102119505,0,0,0.0,0.0,0.0,0.0,0,8,8.0,0.242,0.242,0.22389513,0,5.631006,3.0419126,503,0.027,0.973,0.971,0.294,0.5,0.5,0.0,0.0,0.059
248285,587728308565114972,5.7428568337235354e+17,1.2376540297900196e+18,167.63339,2.2122548,11:10:32.01,+02:12:44.1,extra,Sc?t,36,247,8,8.0,0.222,0.222,0.108620934,0,28,28.0,0.778,0.778,0.92562014,1,0,0.0,0.0,0.0,0.0,0,2,2.0,0.071,0.071,0.057724766,0,26,26.0,0.929,0.929,0.94589764,1,3,3.0,0.115,0.115,0.07755241,0,23,23.0,0.885,0.885,0.92060935,1,22,22.0,0.846,0.846,0.8021822,1,4,4.0,0.154,0.154,0.19887377,0,0,0.0,0.0,0.0,0.0,0,15,15.0,0.577,0.577,0.5375372,0,11,11.0,0.423,0.423,0.4624422,0,0,0.0,0.0,0.0,0.0,0,15,15.0,0.417,0.417,0.41413844,0,21,21.0,0.583,0.583,0.55104536,0,0,0.0,0.0,0.0,0.0,0,6,6.0,0.75,0.75,0.8438206,0,2,2.0,0.25,0.25,0.25,0,0,0.0,0.0,0.0,0.0,0,3,3.0,0.2,0.2,0.2,0,9,9.0,0.6,0.6,0.6,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.067,0.067,0.067,0,0,0.0,0.0,0.0,0.0,0,2,2.0,0.133,0.133,0.133,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,1.0,1.0,0,10,10.0,0.455,0.455,0.4324761,0,9,9.0,0.409,0.409,0.39573017,0,3,3.0,0.136,0.136,0.13630787,0,1,1.0,0.045,0.045,0.03172832,0,8,8.0,0.364,0.364,0.28316107,0,1,1.0,0.045,0.045,0.06385368,0,1,1.0,0.045,0.045,0.055420592,0,1,1.0,0.045,0.045,0.0624803,0,10,10.0,0.455,0.455,0.47637305,0,1.5644581,4.3706665,675,0.222,0.778,0.846,0.115,0.0,0.6,0.0,0.0,0.423
92082,587736543097585805,2.044803346488912e+18,1.237662264322491e+18,228.10175,7.8169713,15:12:24.42,+07:49:01.1,original,Sc(o),44,177,27,27.0,0.614,0.614,0.33193114,0,14,14.0,0.318,0.318,0.62734294,0,3,3.0,0.068,0.068,0.031490475,0,6,6.0,0.429,0.429,0.429,0,8,8.0,0.571,0.571,0.571,0,0,0.0,0.0,0.0,0.0,0,8,8.0,1.0,1.0,1.0,0,1,1.0,0.125,0.125,0.31660298,0,7,7.0,0.875,0.875,0.67114985,0,1,1.0,0.125,0.125,0.09526579,0,3,3.0,0.375,0.375,0.40175167,0,4,4.0,0.5,0.5,0.3328059,0,0,0.0,0.0,0.0,0.0,0,19,19.0,0.463,0.463,0.71015126,0,22,22.0,0.537,0.537,0.2762271,0,0,0.0,0.0,0.0,0.0,0,10,10.0,0.37,0.37,0.27693695,0,17,17.0,0.63,0.63,0.7947283,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.053,0.053,0.053,0,0,0.0,0.0,0.0,0.0,0,13,13.0,0.684,0.684,0.684,0,5,5.0,0.263,0.263,0.263,0,0,0.0,0.0,0.0,0.0,0,5,5.0,0.833,0.833,0.7648456,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.167,0.167,0.23517531,0,1,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,0,2.4039388,9.020337,3,0.614,0.318,0.125,0.0,0.263,0.053,0.0,0.0,0.5
126800,587739406780399775,2.363425315994233e+18,1.2376651280053046e+18,180.07837,34.54759,12:00:18.81,+34:32:51.3,original,Sen,34,119,15,15.0,0.441,0.451,0.13330583,0,18,18.0,0.529,0.541,0.87059367,1,1,0.291,0.029,0.009,0.0060445494,0,18,18.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.03,0.03,0.035474338,0,32,32.0,0.97,0.97,0.96794164,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,15,15.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,18,18.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4.934886,2.2336597,302,0.441,0.529,0.0,0.0,0.0,0.0,0.0,1.0,0.0
98155,587736807771865282,1.9297971723252797e+18,1.23766252899677e+18,224.20393,11.059461,14:56:48.94,+11:03:34.1,original,Ei,45,149,40,39.072,0.889,0.887,0.6522423,0,4,4.0,0.089,0.091,0.29232588,0,1,1.0,0.022,0.023,0.01796518,0,0,0.0,0.0,0.0,0.0,0,4,4.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0,4,4.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0,4,4.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,2.0,0.5,0.5,0.5706799,0,2,2.0,0.5,0.5,0.42932013,0,4,3.072,0.091,0.071,0.12305361,0,40,40.0,0.909,0.929,0.85004395,1,2,1.072,0.05,0.027,0.043235533,0,38,38.0,0.95,0.973,0.94931597,1,0,0.0,0.0,0.0,0.0,0,1,0.072,0.25,0.023,0.023,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.25,0.326,0.326,0,2,2.0,0.5,0.651,0.651,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1.3283085,8.026555,166,0.889,0.089,0.0,0.0,0.0,0.25,0.25,0.5,0.5
254926,587735347498516558,1.9838623563078963e+18,1.2376610687234214e+18,178.03006,14.121654,11:52:07.21,+14:07:18.0,extra,Er,41,146,35,35.0,0.854,0.854,0.6510093,0,5,5.0,0.122,0.122,0.4124061,0,1,1.0,0.024,0.024,0.013416243,0,1,1.0,0.2,0.2,0.15936543,0,4,4.0,0.8,0.8,0.8248634,0,0,0.0,0.0,0.0,0.0,0,4,4.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0,4,4.0,1.0,1.0,1.0,0,3,3.0,0.75,0.75,0.59741914,0,1,1.0,0.25,0.25,0.25930926,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,10,10.0,0.244,0.244,0.4022974,0,31,31.0,0.756,0.756,0.58774406,0,31,31.0,0.861,0.861,0.88068616,1,5,5.0,0.139,0.139,0.1517744,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.1,0.1,0.1,0,0,0.0,0.0,0.0,0.0,0,7,7.0,0.7,0.7,0.7,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.1,0.1,0.1,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.1,0.1,0.1,0,1,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,7.2781124,3.5099857,161,0.854,0.122,0.0,0.0,0.0,0.7,0.1,0.0,0.0
191797,588007005231841545,4.8991492512103834e+17,1.2376512514800356e+18,118.900345,41.44124,07:55:36.08,+41:26:28.5,original,Sb,33,129,25,25.0,0.758,0.758,0.350902,0,7,7.0,0.212,0.212,0.8202491,1,1,1.0,0.03,0.03,0.013493406,0,1,1.0,0.143,0.143,0.19737999,0,6,6.0,0.857,0.857,0.81636816,0,0,0.0,0.0,0.0,0.0,0,6,6.0,1.0,1.0,1.0,0,1,1.0,0.167,0.167,0.20216689,0,5,5.0,0.833,0.833,0.8006694,0,0,0.0,0.0,0.0,0.0,0,3,3.0,0.5,0.5,0.43864134,0,3,3.0,0.5,0.5,0.5613124,0,0,0.0,0.0,0.0,0.0,0,11,11.0,0.344,0.344,0.38929832,0,21,21.0,0.656,0.656,0.5827702,0,0,0.0,0.0,0.0,0.0,0,23,23.0,0.92,0.92,0.9021819,1,2,2.0,0.08,0.08,0.12133917,0,3,3.0,0.273,0.273,0.273,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.091,0.091,0.091,0,7,7.0,0.636,0.636,0.636,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,0,2.321711,7.282993,458,0.758,0.212,0.167,0.0,0.0,0.0,0.273,0.091,0.5
100512,587736916216250685,1.9277163467374858e+18,1.2376626374411553e+18,221.74188,12.424127,14:46:58.05,+12:25:26.9,original,SBc?m(r),46,244,18,18.0,0.391,0.391,0.19568217,0,24,24.0,0.522,0.522,0.8429102,1,4,4.0,0.087,0.087,0.048493236,0,0,0.0,0.0,0.0,0.0,0,24,24.0,1.0,1.0,1.0,1,16,16.0,0.667,0.667,0.62039804,0,8,8.0,0.333,0.333,0.37368512,0,8,8.0,0.333,0.333,0.53607285,0,16,16.0,0.667,0.667,0.48280883,0,0,0.0,0.0,0.0,0.0,0,14,14.0,0.583,0.583,0.6708518,0,9,9.0,0.375,0.375,0.31544977,0,1,1.0,0.042,0.042,0.013891373,0,26,26.0,0.619,0.619,0.6137734,0,16,16.0,0.381,0.381,0.37932444,0,13,13.0,0.722,0.722,0.72896457,0,5,5.0,0.278,0.278,0.2404659,0,0,0.0,0.0,0.0,0.0,0,16,16.0,0.615,0.615,0.615,0,1,1.0,0.038,0.038,0.038,0,3,3.0,0.115,0.115,0.115,0,2,2.0,0.077,0.077,0.077,0,3,3.0,0.115,0.115,0.115,0,1,1.0,0.038,0.038,0.038,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.125,0.125,0.125,0,6,6.0,0.75,0.75,0.75,0,1,1.0,0.125,0.125,0.125,0,0,0.0,0.0,0.0,0.0,0,3,3.0,0.375,0.375,0.3081174,0,1,1.0,0.125,0.125,0.125,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,4.0,0.5,0.5,0.569512,0,-2.6418705,7.0654726,514,0.391,0.522,0.333,0.667,0.038,0.115,0.615,0.077,0.375
94395,587736585509273799,1.564005590206802e+18,1.2376623067341786e+18,234.56252,30.812778,15:38:15.00,+30:48:46.0,original,Ei,46,153,38,37.892,0.826,0.826,0.6942878,0,7,7.0,0.152,0.153,0.14291576,0,1,1.0,0.022,0.022,0.02383707,0,3,3.0,0.429,0.429,0.429,0,4,4.0,0.571,0.571,0.571,0,0,0.0,0.0,0.0,0.0,0,4,4.0,1.0,1.0,1.0,0,1,1.0,0.25,0.25,0.6622858,0,3,3.0,0.75,0.75,0.3438998,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.25,0.25,0.30616218,0,3,3.0,0.75,0.75,0.6937844,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,45,44.892,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,24,23.892,0.632,0.631,0.631,0,14,14.0,0.368,0.369,0.369,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,2.0,0.667,0.667,0.667,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.333,0.333,0.333,0,1,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,-3.0076883,7.8823123,556,0.826,0.152,0.25,0.0,0.0,0.0,0.0,0.0,0.75
