asset_id,cluster,umap_x,umap_y,smooth,disk,spiral,bar,merger,disturbed,ring,irregular,bulge
212408,-1,1.3438418,5.3446474,0.451,0.529,0.667,0.667,0.0,0.0,0.0,0.0,0.0
214386,-1,-1.6797651,7.055043,0.878,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.75
123193,-1,-1.8872386,8.554714,0.94,0.02,0.0,0.0,0.25,0.25,0.0,0.0,0.0
113103,-1,-1.4371465,3.2329385,0.795,0.182,0.25,0.0,0.0,0.5,0.0,0.0,0.5
232973,-1,-2.3910737,4.8108983,0.886,0.091,0.0,0.0,0.0,0.5,0.0,0.25,0.667
241589,-1,-0.22037213,8.030169,0.787,0.17,0.0,0.0,0.167,0.0,0.167,0.0,0.5
169539,-1,0.13355137,7.541769,0.897,0.103,0.0,0.25,0.0,0.0,0.5,0.5,0.5
20845,-1,-2.2773044,4.8159823,0.867,0.133,0.333,0.167,0.0,0.333,0.0,0.0,0.167
20250,-1,0.5526266,6.7608047,0.905,0.048,0.0,0.0,0.0,0.0,0.375,0.0,0.5
131429,-1,-1.7942727,8.282287,0.833,0.133,0.25,0.0,0.0,0.0,0.0,0.0,0.5
86859,-1,1.3254148,8.099955,0.707,0.195,0.0,0.143,0.5,0.1,0.0,0.2,0.571
119532,-1,-2.0203013,5.446249,0.915,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263426,-1,8.793822,2.9867685,0.63,0.239,0.0,0.0,0.167,0.125,0.0,0.583,0.0
141695,-1,-0.12052416,5.9334035,0.108,0.892,0.7,0.533,0.0,0.056,0.778,0.056,0.4
271652,-1,-3.5582678,6.067529,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0
237440,-1,0.91905683,7.4084063,0.955,0.045,0.0,0.0,0.0,0.4,0.2,0.0,1.0
47065,-1,-0.40963057,7.285439,0.692,0.282,0.0,0.571,0.636,0.0,0.0,0.061,0.714
235210,-1,-2.416492,4.6280274,0.849,0.075,0.0,0.0,0.0,0.0,0.5,0.0,0.75
168423,-1,-3.355666,5.733089,0.787,0.191,0.0,0.0,0.125,0.667,0.0,0.0,0.333
21444,-1,-3.4463644,6.340583,0.791,0.186,0.0,0.0,0.447,0.053,0.0,0.0,0.625
90911,-1,-3.2444956,5.1715503,0.822,0.133,0.0,0.0,0.5,0.0,0.0,0.0,0.5
10402,-1,-0.41752937,8.902008,0.902,0.049,0.0,0.0,0.0,0.0,0.5,0.0,1.0
149266,-1,-0.036014777,4.499796,0.622,0.351,0.25,0.167,0.0,0.0,0.889,0.0,0.5
40879,-1,-1.5714221,7.6296268,0.895,0.105,0.0,0.0,0.25,0.0,0.0,0.0,0.75
127844,-1,2.092805,5.0118885,0.826,0.174,0.143,0.286,0.0,0.0,0.0,1.0,0.286
132583,-1,-1.5496111,3.6364636,0.61,0.366,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41260,-1,-0.044467255,5.767768,0.024,0.976,0.878,0.098,0.111,0.333,0.222,0.222,0.585
150053,-1,0.7895262,8.314314,0.875,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.5
53050,-1,1.6624262,6.241702,0.667,0.312,0.0,0.5,0.0,0.143,0.0,0.0,0.0
119760,-1,1.2666646,4.3800087,0.071,0.893,1.0,1.0,0.5,0.0,0.5,0.0,0.44
105789,-1,4.9575553,3.9568229,0.75,0.2,0.25,0.125,0.333,0.0,0.333,0.333,0.125
10221,-1,5.6204286,2.2459278,0.316,0.658,0.957,0.13,0.0,0.333,0.333,0.333,0.391
204258,-1,4.582762,4.9164696,0.559,0.382,0.583,0.333,0.0,0.091,0.091,0.364,0.5
247878,-1,8.486055,2.7359684,0.422,0.533,0.261,0.043,0.0,0.118,0.412,0.294,0.0
115098,-1,-2.9925992,5.8182144,0.927,0.073,0.0,0.0,0.0,0.5,0.0,0.5,0.667
189466,4,1.9021415,3.5359538,0.088,0.895,1.0,0.362,0.0,0.091,0.545,0.0,0.298
14373,-1,1.8261433,9.261832,0.915,0.043,0.0,0.0,0.0,0.5,0.25,0.25,1.0
192650,-1,-1.0710303,8.515811,0.863,0.078,0.25,0.75,0.0,0.5,0.0,0.0,0.5
161061,20,1.5490693,5.581096,0.468,0.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214332,-1,-3.4432685,7.3431187,0.952,0.048,0.0,0.0,0.0,0.0,0.0,0.25,1.0
259908,-1,6.254426,3.3391898,0.441,0.529,0.556,0.333,0.167,0.333,0.0,0.25,0.0
115559,-1,-0.077154726,4.3242893,0.486,0.457,0.25,0.062,0.077,0.0,0.923,0.0,0.688
57345,-1,0.1858621,5.4496303,0.042,0.896,1.0,0.279,0.333,0.0,0.0,0.0,0.279
222675,-1,0.18645984,8.204884,0.932,0.023,0.0,0.0,0.4,0.15,0.0,0.0,1.0
23221,-1,5.517592,2.3249142,0.0,1.0,1.0,0.907,0.0,0.286,0.0,0.286,0.326
45135,-1,-1.4689198,8.467507,0.93,0.047,0.0,0.0,0.333,0.0,0.0,0.222,0.5
109010,-1,1.6849563,8.856835,0.93,0.023,0.0,0.0,0.0,0.5,0.0,0.5,0.0
102306,15,-2.5930085,4.264556,0.659,0.341,0.3,0.0,0.0,0.25,0.5,0.0,0.7
137541,21,7.114006,3.3565483,0.86,0.116,0.4,0.0,0.0,0.5,0.0,0.5,0.2
277634,-1,1.1318747,8.470164,0.848,0.13,0.0,0.0,0.0,0.692,0.077,0.0,0.4
172535,-1,5.4629173,3.4440477,0.875,0.075,1.0,0.333,0.0,1.0,0.0,0.0,0.0
237991,-1,2.4196448,3.3749611,0.738,0.238,0.4,0.0,1.0,0.0,0.0,0.0,0.1
261903,-1,8.221574,3.0358653,0.775,0.2,0.125,0.125,0.071,0.071,0.0,0.571,0.0
184208,-1,5.1970973,2.199181,0.263,0.737,0.357,0.036,0.0,0.217,0.0,0.652,0.214
150786,-1,1.0397265,9.384166,0.939,0.041,0.0,0.0,0.0,0.5,0.0,0.0,0.5
204079,-1,5.6603904,2.290028,0.413,0.565,0.667,0.63,0.2,0.2,0.0,0.4,0.0
140734,-1,0.91545606,8.406054,0.81,0.19,0.2,0.8,0.167,0.5,0.0,0.167,0.4
254871,-1,-0.61787134,6.0958605,0.686,0.257,0.0,0.125,0.0,0.04,0.04,0.04,0.125
101960,-1,-0.43002155,6.5578704,0.487,0.513,0.2,0.4,0.182,0.182,0.0,0.045,1.0
30292,-1,-1.6392533,9.109253,0.741,0.185,0.0,0.0,0.526,0.053,0.0,0.0,0.4
25250,-1,2.6767993,3.5915337,0.795,0.159,0.143,0.429,0.0,0.0,0.0,0.0,0.286
179978,-1,3.2126167,4.186401,0.594,0.312,0.2,0.4,0.0,0.0,0.75,0.0,0.0
130239,-1,-1.2253664,6.0773563,0.9,0.075,0.0,0.667,0.0,0.0,0.0,0.0,1.0
218764,-1,-1.3368189,3.1076279,0.907,0.07,0.0,0.0,0.0,0.75,0.083,0.0,0.667
82959,-1,-1.8101618,6.684519,0.75,0.227,0.167,0.167,0.679,0.0,0.036,0.107,0.833
234728,-1,4.5050173,4.903759,0.686,0.314,0.727,0.0,0.0,0.0,0.75,0.25,0.545
153205,-1,4.6227183,3.9079676,0.351,0.649,0.429,0.429,0.0,0.5,0.167,0.333,0.0
256381,-1,1.5907569,5.732158,0.353,0.618,0.0,0.0,0.0,0.0,0.4,0.0,0.0
92725,-1,-2.6505737,3.7652612,0.933,0.044,0.0,0.0,0.0,0.5,0.0,0.25,0.5
208325,-1,-0.18581697,6.1912494,0.794,0.088,0.0,0.0,0.619,0.0,0.048,0.0,0.667
253583,-1,6.573186,2.5074563,0.8,0.125,0.25,0.25,0.091,0.091,0.0,0.091,0.0
89482,-1,5.131417,3.1454976,0.054,0.946,1.0,0.265,0.0,0.0,0.0,0.333,0.118
183615,12,-2.1202524,3.217399,0.909,0.068,0.0,0.0,0.0,0.846,0.077,0.0,0.5
249662,15,0.48425913,9.104592,0.342,0.632,0.87,0.783,0.333,0.333,0.0,0.0,0.696
27944,-1,5.5820055,2.6983821,0.0,0.972,1.0,0.156,0.0,0.333,0.111,0.222,0.406
144882,-1,1.5827171,8.3572645,0.739,0.196,0.429,0.0,0.0,0.0,0.0,1.0,0.286
252473,-1,8.937941,2.4591231,0.081,0.838,0.862,0.0,0.0,0.125,0.125,0.5,0.379
172616,-1,4.9456687,3.0657895,0.302,0.535,0.476,0.714,0.0,0.125,0.042,0.458,0.048
81111,-1,1.7908862,3.4371202,0.413,0.587,0.708,0.083,0.0,0.111,0.111,0.0,0.042
133425,-1,0.9925019,9.049556,0.923,0.051,0.0,0.0,0.0,0.333,0.0,0.0,0.0
162348,-1,1.9925448,4.3999944,0.07,0.884,0.972,0.167,0.0,0.833,0.0,0.167,0.306
254461,-1,-3.1228485,7.788431,0.776,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.5
15739,-1,7.531482,2.359482,0.81,0.143,0.0,0.0,0.0,0.25,0.25,0.25,0.0
183414,-1,-2.0047643,7.201503,0.947,0.026,0.0,1.0,0.333,0.0,0.333,0.0,0.0
15493,-1,-2.593704,7.3027005,0.353,0.647,0.409,0.727,0.0,0.1,0.2,0.4,0.591
10847,-1,1.5668337,5.961769,0.881,0.095,0.5,0.0,0.143,0.143,0.0,0.0,0.25
225078,-1,-0.16318311,4.347893,0.725,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.375
255222,-1,1.6397647,8.389237,0.684,0.237,0.0,0.222,0.308,0.0,0.0,0.0,0.889
40523,-1,-3.2224395,5.414362,0.78,0.146,0.0,0.0,0.0,0.333,0.0,0.0,0.4
74391,-1,1.3386663,6.370592,0.744,0.186,0.0,0.0,0.174,0.043,0.0,0.261,0.2
92552,-1,-3.1325564,5.7146153,0.644,0.289,0.333,0.083,0.0,0.25,0.25,0.25,0.5
152490,-1,8.12148,2.365216,0.571,0.429,0.75,0.333,0.0,0.4,0.0,0.2,0.0
245135,22,-3.251269,8.3757925,0.841,0.136,0.0,0.0,0.25,0.0,0.0,0.0,0.667
53150,-1,4.6633105,2.4162138,0.463,0.537,0.722,0.278,0.1,0.1,0.0,0.4,0.278
180807,9,0.19820595,7.704245,0.725,0.25,0.2,0.1,0.0,0.125,0.125,0.0,0.6
207080,-1,-2.117346,7.451088,0.927,0.049,0.0,0.0,1.0,0.0,0.0,0.0,0.5
200052,-1,2.2813423,5.181136,0.146,0.829,0.857,0.714,0.1,0.1,0.1,0.0,0.143
291183,20,1.5486231,5.8045497,0.618,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204808,-1,-2.4550247,5.1556215,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.333
60491,-1,4.036411,3.7729108,0.857,0.114,0.25,0.0,0.0,0.5,0.0,0.0,0.0
157122,-1,-2.7672045,5.2599277,0.825,0.14,0.375,0.0,0.0,0.167,0.0,0.167,0.125
160706,-1,-2.2734234,7.8255243,0.804,0.157,0.2,0.0,0.571,0.0,0.0,0.0,0.4
187345,-1,2.1448836,5.396688,0.881,0.085,0.333,0.0,0.0,0.0,0.0,0.0,0.0
24656,-1,-0.8891484,8.639845,0.867,0.089,0.25,0.0,0.385,0.0,0.0,0.231,0.75
30821,-1,8.704845,2.3464646,0.526,0.447,0.529,0.059,0.0,0.0,0.5,0.4,0.118
251003,-1,1.7133695,5.7149696,0.436,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156945,-1,-0.034936007,6.5613065,0.674,0.256,0.0,0.0,0.0,0.0,0.0,0.667,0.0
18802,-1,2.1308098,3.4567115,0.889,0.111,0.25,0.25,0.0,1.0,0.0,0.0,0.25
12363,-1,8.075592,2.9146135,0.714,0.214,1.0,0.0,0.0,0.0,0.0,0.0,0.0
210990,-1,2.8731585,4.8033004,0.55,0.4,1.0,0.333,0.0,0.0,0.0,0.0,0.0
236138,-1,8.970986,2.4120545,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60955,-1,3.4486842,3.246433,0.325,0.65,0.846,0.423,0.0,0.2,0.2,0.6,0.154
16066,-1,-1.5381665,7.2281404,0.851,0.106,0.0,0.0,0.0,1.0,0.0,0.0,0.0
130177,-1,1.6895415,8.758297,0.043,0.957,0.977,0.432,0.083,0.125,0.083,0.125,0.523
95986,-1,-0.59752136,4.031912,0.667,0.31,0.385,0.077,0.0,0.0,1.0,0.0,0.846
24795,26,9.055891,2.5534215,0.767,0.209,0.333,0.0,0.0,0.167,0.167,0.5,0.0
35693,-1,3.2354558,5.357551,0.595,0.405,0.5,0.0,0.0,0.111,0.111,0.0,0.357
200928,-1,1.8439506,3.6180654,0.133,0.8,1.0,0.686,0.0,0.333,0.0,0.333,0.25
231125,-1,6.435465,3.13633,0.864,0.068,0.0,0.0,0.4,0.0,0.0,0.0,0.333
21325,-1,2.4682932,8.828042,0.955,0.023,0.0,0.0,0.111,0.222,0.0,0.0,1.0
220319,-1,-2.4165845,8.099706,0.818,0.136,0.0,0.167,0.6,0.2,0.2,0.0,1.0
217403,-1,1.6358048,3.2357886,0.372,0.628,0.368,0.0,0.0,0.0,0.0,0.0,0.474
183887,-1,5.6869698,4.1377506,0.868,0.132,0.2,0.2,0.0,0.0,0.25,0.0,0.4
13226,-1,-0.08837091,6.5985155,0.78,0.146,0.0,0.0,0.0,0.2,0.0,0.6,0.833
200923,-1,-3.0803037,5.7484884,0.913,0.043,0.0,0.0,0.0,0.0,0.0,1.0,0.0
87810,-1,0.039214484,9.070475,0.898,0.082,0.0,0.0,0.333,0.0,0.0,0.167,0.5
55355,-1,-2.9444504,7.3126645,0.795,0.154,0.167,0.5,0.0,0.0,0.0,0.25,0.667
13703,-1,4.9780335,4.7945127,0.913,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
247069,-1,5.798322,2.6215875,0.462,0.462,0.5,0.0,0.0,0.0,0.0,0.0,0.0
249565,-1,3.2482045,3.1930227,0.844,0.156,0.0,0.0,0.286,0.286,0.0,0.0,0.0
92718,-1,1.4318507,5.215307,0.905,0.048,1.0,0.0,0.333,0.0,0.0,0.25,0.0
54602,-1,1.4169865,6.4051776,0.902,0.098,0.5,0.0,0.0,0.2,0.0,0.0,0.5
163793,-1,-1.490088,4.0025764,0.644,0.311,0.0,0.071,0.176,0.118,0.0,0.471,0.429
161215,-1,0.36645156,7.5433927,0.667,0.333,0.444,0.333,0.125,0.375,0.125,0.0,0.556
77255,-1,0.98189604,8.105544,0.273,0.705,0.3,0.067,0.0,0.032,0.968,0.0,0.367
21379,-1,0.36789498,8.598947,0.889,0.083,0.667,0.0,0.0,0.833,0.0,0.0,0.667
128161,12,-2.7181597,3.799236,0.837,0.14,0.25,0.0,0.0,0.0,0.0,0.0,0.0
21189,-1,0.19740427,5.085795,0.578,0.4,0.222,0.167,0.125,0.125,0.5,0.0,0.5
211645,-1,1.4306598,8.721338,0.875,0.075,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81211,-1,6.4595747,2.2985916,0.333,0.667,0.722,0.583,0.1,0.3,0.2,0.4,0.111
141283,-1,-1.630886,6.9055505,0.75,0.167,0.0,0.0,0.077,0.0,0.0,0.0,0.667
101481,-1,-3.2253113,6.6843977,0.848,0.087,0.0,0.0,0.143,0.0,0.0,0.0,0.5
290205,-1,8.50913,2.7406828,0.208,0.736,0.5,0.105,0.0,0.057,0.0,0.543,0.132
12223,-1,4.4427705,3.1044765,0.771,0.229,0.5,0.0,0.286,0.143,0.143,0.286,0.25
156524,-1,3.1624715,3.1822767,0.243,0.73,0.808,0.0,0.0,0.5,0.0,0.5,0.269
154937,-1,-1.0124369,8.857646,0.816,0.132,0.5,0.0,0.0,0.333,0.0,0.333,1.0
45497,-1,-0.5819688,8.519729,0.896,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.8
243502,-1,0.23688257,8.48701,0.816,0.184,0.4,0.2,0.0,0.25,0.0,0.5,0.4
163653,-1,0.32247826,7.623712,0.933,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277528,-1,-1.197225,3.1672304,0.878,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.25
245765,-1,7.8661923,2.3893764,0.851,0.085,0.5,0.0,0.0,0.667,0.0,0.0,0.0
68224,-1,2.3128397,8.459998,0.837,0.07,0.0,0.0,0.0,0.2,0.0,0.0,0.667
252305,20,1.1410434,6.0489707,0.844,0.111,0.2,0.0,0.154,0.385,0.0,0.462,0.0
205727,-1,-3.0804782,4.715004,0.909,0.045,0.5,0.0,0.0,1.0,0.0,0.0,0.5
62590,-1,1.2651031,6.3211193,0.659,0.341,0.286,0.143,0.0,0.0,1.0,0.0,0.714
284657,6,2.6890595,3.902722,0.769,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.4
20610,-1,-0.411011,5.642894,0.103,0.897,0.962,0.077,0.0,0.5,0.25,0.0,0.692
175113,-1,0.6310915,7.0389314,0.822,0.111,0.0,0.0,0.0,0.0,0.333,0.333,0.0
196346,-1,-2.5629141,5.3722577,0.822,0.156,0.286,0.429,0.0,0.0,0.5,0.5,0.714
14530,-1,-0.16842285,6.575251,0.9,0.075,0.0,0.0,0.0,0.0,1.0,0.0,0.333
2611,-1,5.1284204,3.602899,0.524,0.452,0.316,0.0,0.0,0.167,0.0,0.833,0.053
8333,-1,9.238247,2.6669016,0.634,0.317,0.308,0.0,0.059,0.176,0.059,0.588,0.0
166412,-1,-0.94657475,8.4475,0.87,0.087,0.0,0.0,0.0,0.0,0.25,0.0,0.333
11787,-1,8.640963,3.032777,0.83,0.106,0.0,0.0,0.0,0.0,0.0,0.375,0.2
72517,-1,1.8858767,3.8320878,0.351,0.649,0.222,0.917,0.0,0.0,0.75,0.083,0.667
38177,-1,0.2506837,7.620776,0.894,0.021,0.0,0.0,0.0,0.429,0.143,0.0,1.0
161815,-1,-2.4976106,5.9986444,0.851,0.106,0.0,0.0,0.0,0.0,0.5,0.0,0.8
227197,-1,-1.5326844,7.5889482,0.809,0.128,0.833,0.0,0.5,0.5,0.0,0.0,0.5
257117,20,1.7433206,5.807593,0.171,0.8,0.0,0.0,0.0,0.111,0.0,0.0,0.0
195083,-1,4.429627,3.156183,0.319,0.617,0.828,0.31,0.0,0.25,0.25,0.25,0.138
236110,-1,-1.3337597,7.467235,0.72,0.2,0.1,0.1,0.607,0.0,0.0,0.071,0.3
119237,-1,3.0614836,4.7459183,0.76,0.22,0.5,0.125,0.0,0.0,0.0,0.333,0.0
55907,-1,-0.74582213,6.829815,0.375,0.625,0.0,0.667,0.133,0.2,0.0,0.067,0.667
6673,-1,7.0032887,2.1165557,0.414,0.483,0.3,0.1,0.0,0.333,0.167,0.5,0.1
151170,-1,8.557804,2.456988,0.205,0.75,0.5,0.469,0.038,0.038,0.0,0.808,0.125
100694,-1,4.5220323,4.898247,0.0,0.977,1.0,0.146,0.25,0.0,0.25,0.0,0.488
91638,-1,0.9496209,8.359887,0.19,0.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167864,-1,5.0457296,2.9863367,0.024,0.952,0.974,0.359,0.417,0.083,0.0,0.042,0.051
129939,-1,-3.404325,6.1650143,0.881,0.071,0.0,0.0,0.5,0.0,0.0,0.1,0.667
205387,-1,-2.0923307,3.2219863,0.894,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160580,-1,-0.292085,7.0840263,0.938,0.042,0.5,0.0,0.5,0.0,0.0,0.5,0.5
8032,-1,2.9657328,4.7185707,0.244,0.756,0.724,0.31,0.333,0.083,0.0,0.458,0.276
138660,-1,-1.9986289,7.79337,0.951,0.049,0.0,0.0,0.286,0.0,0.0,0.0,1.0
290181,-1,-0.14054793,6.429725,0.0,0.974,0.8,0.714,0.0,0.0,0.929,0.0,0.571
11784,15,-2.198856,4.111174,0.568,0.432,0.5,0.25,0.048,0.048,0.048,0.0,0.75
85717,-1,-2.2858481,4.7062073,0.816,0.102,0.0,0.25,0.0,0.0,0.0,0.0,0.75
279602,-1,-1.5939487,6.2708263,0.913,0.087,0.0,0.0,0.0,0.333,0.333,0.333,0.75
122594,-1,5.058084,4.755983,0.513,0.385,1.0,0.467,0.0,0.2,0.2,0.4,0.067
144819,-1,-1.55066,6.195522,0.846,0.077,0.0,0.0,0.0,1.0,0.0,0.0,0.333
126369,-1,-2.692023,6.4853387,0.86,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.667
111727,-1,7.4002624,3.2279248,0.744,0.179,0.667,0.0,0.0,0.5,0.0,0.0,0.167
60271,-1,-0.8233652,8.724956,0.788,0.154,0.0,0.0,0.067,0.6,0.0,0.0,0.375
196556,12,-2.2238832,3.5562663,0.615,0.385,0.286,0.0,0.071,0.0,0.5,0.0,0.357
125837,-1,4.9196877,4.6899753,0.829,0.171,0.2,0.2,0.0,0.0,0.0,0.0,0.2
27121,-1,-1.9799893,7.5853314,0.86,0.07,0.0,0.0,0.25,0.083,0.0,0.0,1.0
16959,-1,8.659782,2.8768458,0.775,0.125,0.25,0.0,0.0,0.0,0.0,0.333,0.5
191479,-1,-3.7184,6.6754208,0.867,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.5
172991,-1,-1.6721729,8.42472,0.881,0.119,1.0,0.0,0.0,0.0,0.0,0.0,0.0
191969,2,-0.27230883,5.574114,0.824,0.147,0.0,0.0,0.0,1.0,0.0,0.0,0.0
225368,-1,-2.1123102,7.488675,0.868,0.079,0.0,0.333,0.0,0.0,0.0,0.0,0.667
211999,-1,-1.0046196,3.7321095,0.886,0.091,0.0,0.333,0.0,0.0,0.0,1.0,0.0
213308,-1,6.2028604,2.5050511,0.176,0.824,1.0,0.179,0.0,0.0,0.0,1.0,0.179
107991,-1,-2.1685421,4.675201,0.62,0.36,0.056,0.333,0.077,0.077,0.615,0.0,0.556
241030,-1,-0.6391265,9.31894,0.844,0.067,0.0,0.333,0.0,0.125,0.0,0.0,1.0
212413,-1,2.5817533,3.0316696,0.378,0.595,0.476,0.524,0.077,0.154,0.769,0.0,0.381
216419,-1,4.832113,4.9252367,0.771,0.188,0.25,0.0,0.0,0.25,0.5,0.0,0.25
82302,-1,2.707165,8.499403,0.81,0.071,0.333,0.333,0.0,1.0,0.0,0.0,0.333
80750,-1,-3.4472299,5.670834,0.958,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199330,-1,-1.8424622,4.400369,0.848,0.152,0.5,0.0,0.0,0.0,0.0,0.5,0.0
257712,-1,-1.1917751,3.3603354,0.667,0.31,0.385,0.0,0.0,0.0,0.5,0.0,0.154
103240,-1,-2.7767494,8.144586,0.889,0.089,0.0,0.0,0.0,1.0,0.0,0.0,0.75
193385,-1,8.624919,2.5698965,0.952,0.048,0.0,0.0,0.75,0.0,0.0,0.0,0.5
59938,-1,-1.9159236,5.495153,0.755,0.204,0.0,0.1,0.0,0.0,0.5,0.0,0.8
232367,-1,-2.0963838,7.6252356,0.907,0.023,0.0,0.0,0.0,0.0,0.0,0.0,1.0
148314,-1,4.2606764,4.002563,0.696,0.304,0.6,0.3,0.0,0.0,0.0,0.667,0.1
129239,0,-1.3202814,6.8018003,0.891,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.8
126283,-1,-1.662136,7.704369,0.739,0.217,0.0,0.0,0.286,0.143,0.0,0.143,0.0
106460,-1,-1.9757018,8.332787,0.86,0.093,0.25,0.25,0.0,0.0,0.0,0.25,0.25
207987,-1,1.1750152,9.273062,0.535,0.442,0.263,0.053,0.615,0.128,0.0,0.231,0.211
140548,-1,-0.6712163,8.196407,0.837,0.116,0.2,0.2,0.167,0.0,0.0,0.0,0.4
292203,-1,0.19807145,7.6688514,0.632,0.316,0.333,0.5,0.0,0.167,0.667,0.0,0.667
197006,14,1.7820148,8.082298,0.851,0.085,0.0,0.0,0.0,0.5,0.0,0.0,0.333
172118,-1,-0.9081372,9.374806,0.867,0.089,0.0,0.0,1.0,0.0,0.0,0.0,0.75
242905,-1,-1.9610848,7.3840113,0.775,0.225,0.714,0.0,0.333,0.333,0.0,0.167,0.286
16565,14,1.8530078,8.149379,0.857,0.119,0.2,0.2,0.0,0.0,0.0,0.0,0.6
137613,-1,-2.6281335,5.260108,0.811,0.162,0.333,0.167,0.0,0.0,0.25,0.0,0.333
