asset_id,cluster,umap_x,umap_y,smooth,disk,spiral,bar,merger,disturbed,ring,irregular,bulge
251097,6,9.28075,11.244026,0.459,0.432,0.312,0.188,0.062,0.125,0.062,0.562,0.125
190610,-1,16.779465,3.3943086,0.978,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
116363,-1,14.922273,0.25353658,0.902,0.049,0.0,0.0,0.125,0.0,0.0,0.0,0.5
294752,-1,14.169099,8.269382,0.6,0.35,0.538,0.077,0.0,0.0,0.5,0.0,0.692
114032,-1,15.525704,8.952195,0.184,0.789,0.909,0.182,0.0,0.167,0.167,0.333,0.591
263888,6,9.366113,11.232065,0.528,0.444,0.364,0.273,0.0,0.182,0.0,0.636,0.0
69224,-1,16.533073,2.4783196,0.692,0.256,0.2,0.0,0.0,0.0,0.3,0.0,0.8
153423,-1,16.506914,-0.0015180348,0.909,0.045,0.5,0.0,0.0,0.0,0.0,0.0,1.0
217501,-1,13.951061,2.2836664,0.2,0.8,0.071,0.286,0.0,0.0,1.0,0.0,0.786
89731,-1,14.946055,5.1862216,0.55,0.45,0.444,0.0,0.133,0.333,0.0,0.267,0.222
206163,-1,16.827147,4.704989,0.702,0.234,0.0,0.25,0.211,0.211,0.026,0.474,0.375
4836,-1,11.791584,7.633932,0.857,0.143,0.167,0.167,0.231,0.077,0.077,0.538,0.0
212408,-1,16.520676,8.123572,0.451,0.529,0.667,0.667,0.0,0.0,0.0,0.0,0.0
214386,-1,15.229261,0.7293745,0.878,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.75
123193,-1,16.457745,1.8395712,0.94,0.02,0.0,0.0,0.25,0.25,0.0,0.0,0.0
113103,-1,16.490881,5.397045,0.795,0.182,0.25,0.0,0.0,0.5,0.0,0.0,0.5
232973,-1,16.75723,4.6840696,0.886,0.091,0.0,0.0,0.0,0.5,0.0,0.25,0.667
241589,-1,14.130642,4.6049333,0.787,0.17,0.0,0.0,0.167,0.0,0.167,0.0,0.5
169539,-1,15.252638,2.1002975,0.897,0.103,0.0,0.25,0.0,0.0,0.5,0.5,0.5
20845,-1,17.283236,3.3384662,0.867,0.133,0.333,0.167,0.0,0.333,0.0,0.0,0.167
20250,-1,14.904928,9.146491,0.905,0.048,0.0,0.0,0.0,0.0,0.375,0.0,0.5
131429,-1,16.138113,1.7436272,0.833,0.133,0.25,0.0,0.0,0.0,0.0,0.0,0.5
86859,-1,16.050608,5.1621704,0.707,0.195,0.0,0.143,0.5,0.1,0.0,0.2,0.571
119532,-1,16.110556,2.4502008,0.915,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263426,6,8.41392,11.144172,0.63,0.239,0.0,0.0,0.167,0.125,0.0,0.583,0.0
141695,-1,14.752959,2.8787615,0.108,0.892,0.7,0.533,0.0,0.056,0.778,0.056,0.4
271652,-1,17.94334,1.7190337,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0
237440,-1,15.049364,6.8592167,0.955,0.045,0.0,0.0,0.0,0.4,0.2,0.0,1.0
47065,-1,13.83698,1.8669817,0.692,0.282,0.0,0.571,0.636,0.0,0.0,0.061,0.714
235210,-1,16.914288,4.329475,0.849,0.075,0.0,0.0,0.0,0.0,0.5,0.0,0.75
168423,-1,17.75469,2.9347425,0.787,0.191,0.0,0.0,0.125,0.667,0.0,0.0,0.333
21444,-1,17.253767,2.1571782,0.791,0.186,0.0,0.0,0.447,0.053,0.0,0.0,0.625
90911,-1,17.628057,4.047178,0.822,0.133,0.0,0.0,0.5,0.0,0.0,0.0,0.5
10402,-1,17.522102,2.3075929,0.902,0.049,0.0,0.0,0.0,0.0,0.5,0.0,1.0
149266,6,14.2772455,4.5788627,0.622,0.351,0.25,0.167,0.0,0.0,0.889,0.0,0.5
40879,-1,16.472816,1.2366464,0.895,0.105,0.0,0.0,0.25,0.0,0.0,0.0,0.75
127844,-1,14.314847,7.3658237,0.826,0.174,0.143,0.286,0.0,0.0,0.0,1.0,0.286
132583,-1,16.52691,5.9662786,0.61,0.366,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41260,-1,13.950663,3.6486888,0.024,0.976,0.878,0.098,0.111,0.333,0.222,0.222,0.585
150053,-1,13.876426,4.84323,0.875,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.5
53050,-1,16.731522,6.8736653,0.667,0.312,0.0,0.5,0.0,0.143,0.0,0.0,0.0
119760,-1,13.870614,6.011909,0.071,0.893,1.0,1.0,0.5,0.0,0.5,0.0,0.44
105789,-1,14.466048,7.1609797,0.75,0.2,0.25,0.125,0.333,0.0,0.333,0.333,0.125
10221,-1,11.613349,9.596477,0.316,0.658,0.957,0.13,0.0,0.333,0.333,0.333,0.391
204258,-1,13.139417,7.8742056,0.559,0.382,0.583,0.333,0.0,0.091,0.091,0.364,0.5
247878,6,9.418013,11.367828,0.422,0.533,0.261,0.043,0.0,0.118,0.412,0.294,0.0
115098,-1,16.42608,1.7050686,0.927,0.073,0.0,0.0,0.0,0.5,0.0,0.5,0.667
189466,-1,14.949832,9.650937,0.088,0.895,1.0,0.362,0.0,0.091,0.545,0.0,0.298
14373,3,17.216042,5.0119667,0.915,0.043,0.0,0.0,0.0,0.5,0.25,0.25,1.0
192650,-1,14.699775,0.6890764,0.863,0.078,0.25,0.75,0.0,0.5,0.0,0.0,0.5
161061,-1,16.875816,7.4430594,0.468,0.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214332,-1,16.583153,0.88916177,0.952,0.048,0.0,0.0,0.0,0.0,0.0,0.25,1.0
259908,6,11.282188,8.70961,0.441,0.529,0.556,0.333,0.167,0.333,0.0,0.25,0.0
115559,-1,14.6819515,4.6805887,0.486,0.457,0.25,0.062,0.077,0.0,0.923,0.0,0.688
57345,-1,16.090223,9.061085,0.042,0.896,1.0,0.279,0.333,0.0,0.0,0.0,0.279
222675,-1,16.52464,2.9003181,0.932,0.023,0.0,0.0,0.4,0.15,0.0,0.0,1.0
23221,-1,11.874005,9.347959,0.0,1.0,1.0,0.907,0.0,0.286,0.0,0.286,0.326
45135,-1,16.746525,2.1341748,0.93,0.047,0.0,0.0,0.333,0.0,0.0,0.222,0.5
109010,-1,17.259241,4.714642,0.93,0.023,0.0,0.0,0.0,0.5,0.0,0.5,0.0
102306,-1,16.851175,4.8891,0.659,0.341,0.3,0.0,0.0,0.25,0.5,0.0,0.7
137541,6,10.268677,9.048913,0.86,0.116,0.4,0.0,0.0,0.5,0.0,0.5,0.2
277634,-1,15.471126,4.516122,0.848,0.13,0.0,0.0,0.0,0.692,0.077,0.0,0.4
172535,-1,11.779256,9.174604,0.875,0.075,1.0,0.333,0.0,1.0,0.0,0.0,0.0
237991,-1,14.55177,9.538874,0.738,0.238,0.4,0.0,1.0,0.0,0.0,0.0,0.1
261903,6,9.391646,11.002224,0.775,0.2,0.125,0.125,0.071,0.071,0.0,0.571,0.0
184208,-1,12.262866,10.023192,0.263,0.737,0.357,0.036,0.0,0.217,0.0,0.652,0.214
150786,-1,17.782715,3.9284897,0.939,0.041,0.0,0.0,0.0,0.5,0.0,0.0,0.5
204079,-1,12.197533,9.969439,0.413,0.565,0.667,0.63,0.2,0.2,0.0,0.4,0.0
140734,-1,15.375905,4.163899,0.81,0.19,0.2,0.8,0.167,0.5,0.0,0.167,0.4
254871,-1,15.450336,1.3459877,0.686,0.257,0.0,0.125,0.0,0.04,0.04,0.04,0.125
101960,-1,13.436779,3.365977,0.487,0.513,0.2,0.4,0.182,0.182,0.0,0.045,1.0
30292,-1,17.84379,0.89562213,0.741,0.185,0.0,0.0,0.526,0.053,0.0,0.0,0.4
25250,-1,15.003771,9.340099,0.795,0.159,0.143,0.429,0.0,0.0,0.0,0.0,0.286
179978,-1,14.726199,8.592354,0.594,0.312,0.2,0.4,0.0,0.0,0.75,0.0,0.0
130239,-1,13.662839,3.1624422,0.9,0.075,0.0,0.667,0.0,0.0,0.0,0.0,1.0
218764,-1,15.330461,5.7181973,0.907,0.07,0.0,0.0,0.0,0.75,0.083,0.0,0.667
82959,-1,13.719992,2.851261,0.75,0.227,0.167,0.167,0.679,0.0,0.036,0.107,0.833
234728,-1,13.12003,8.847819,0.686,0.314,0.727,0.0,0.0,0.0,0.75,0.25,0.545
153205,-1,13.299378,7.444688,0.351,0.649,0.429,0.429,0.0,0.5,0.167,0.333,0.0
256381,4,17.18369,7.192447,0.353,0.618,0.0,0.0,0.0,0.0,0.4,0.0,0.0
92725,-1,17.93985,4.5299673,0.933,0.044,0.0,0.0,0.0,0.5,0.0,0.25,0.5
208325,-1,13.512566,2.5543954,0.794,0.088,0.0,0.0,0.619,0.0,0.048,0.0,0.667
253583,-1,10.104181,9.380637,0.8,0.125,0.25,0.25,0.091,0.091,0.0,0.091,0.0
89482,6,11.864802,7.6149583,0.054,0.946,1.0,0.265,0.0,0.0,0.0,0.333,0.118
183615,-1,17.070885,5.4242435,0.909,0.068,0.0,0.0,0.0,0.846,0.077,0.0,0.5
249662,-1,16.934834,2.9494357,0.342,0.632,0.87,0.783,0.333,0.333,0.0,0.0,0.696
27944,-1,11.532504,9.587623,0.0,0.972,1.0,0.156,0.0,0.333,0.111,0.222,0.406
144882,-1,16.223774,6.1686873,0.739,0.196,0.429,0.0,0.0,0.0,0.0,1.0,0.286
252473,6,8.92463,11.293782,0.081,0.838,0.862,0.0,0.0,0.125,0.125,0.5,0.379
172616,-1,12.599373,8.665639,0.302,0.535,0.476,0.714,0.0,0.125,0.042,0.458,0.048
81111,-1,15.698519,9.08812,0.413,0.587,0.708,0.083,0.0,0.111,0.111,0.0,0.042
133425,-1,18.09067,3.9310005,0.923,0.051,0.0,0.0,0.0,0.333,0.0,0.0,0.0
162348,-1,15.80723,9.025518,0.07,0.884,0.972,0.167,0.0,0.833,0.0,0.167,0.306
254461,-1,17.04877,1.6111791,0.776,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.5
15739,6,10.404604,10.294252,0.81,0.143,0.0,0.0,0.0,0.25,0.25,0.25,0.0
183414,-1,14.672909,1.1647322,0.947,0.026,0.0,1.0,0.333,0.0,0.333,0.0,0.0
15493,-1,15.331796,0.20447755,0.353,0.647,0.409,0.727,0.0,0.1,0.2,0.4,0.591
10847,-1,15.635506,7.739441,0.881,0.095,0.5,0.0,0.143,0.143,0.0,0.0,0.25
225078,-1,14.706552,4.612373,0.725,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.375
255222,-1,14.889905,4.7011533,0.684,0.237,0.0,0.222,0.308,0.0,0.0,0.0,0.889
40523,-1,17.493912,2.4713469,0.78,0.146,0.0,0.0,0.0,0.333,0.0,0.0,0.4
74391,-1,16.903591,8.303781,0.744,0.186,0.0,0.0,0.174,0.043,0.0,0.261,0.2
92552,-1,15.513339,2.379692,0.644,0.289,0.333,0.083,0.0,0.25,0.25,0.25,0.5
152490,6,9.746334,10.561442,0.571,0.429,0.75,0.333,0.0,0.4,0.0,0.2,0.0
245135,5,16.485094,-0.33243698,0.841,0.136,0.0,0.0,0.25,0.0,0.0,0.0,0.667
53150,-1,12.263561,10.17312,0.463,0.537,0.722,0.278,0.1,0.1,0.0,0.4,0.278
180807,-1,16.105537,2.7089484,0.725,0.25,0.2,0.1,0.0,0.125,0.125,0.0,0.6
207080,-1,15.360201,0.13423246,0.927,0.049,0.0,0.0,1.0,0.0,0.0,0.0,0.5
200052,-1,16.726192,7.622661,0.146,0.829,0.857,0.714,0.1,0.1,0.1,0.0,0.143
291183,4,16.944572,7.350037,0.618,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204808,3,17.02286,3.876565,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.333
60491,-1,12.89544,8.164076,0.857,0.114,0.25,0.0,0.0,0.5,0.0,0.0,0.0
157122,-1,17.547977,2.973207,0.825,0.14,0.375,0.0,0.0,0.167,0.0,0.167,0.125
160706,-1,15.984807,0.057244305,0.804,0.157,0.2,0.0,0.571,0.0,0.0,0.0,0.4
187345,-1,14.614822,7.9808245,0.881,0.085,0.333,0.0,0.0,0.0,0.0,0.0,0.0
24656,-1,14.38269,2.1319196,0.867,0.089,0.25,0.0,0.385,0.0,0.0,0.231,0.75
30821,6,8.622334,10.426788,0.526,0.447,0.529,0.059,0.0,0.0,0.5,0.4,0.118
251003,4,16.376364,7.7722654,0.436,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156945,-1,13.332517,4.7042727,0.674,0.256,0.0,0.0,0.0,0.0,0.0,0.667,0.0
18802,-1,14.095176,8.555473,0.889,0.111,0.25,0.25,0.0,1.0,0.0,0.0,0.25
12363,6,9.610812,10.213484,0.714,0.214,1.0,0.0,0.0,0.0,0.0,0.0,0.0
210990,-1,14.692756,7.4058485,0.55,0.4,1.0,0.333,0.0,0.0,0.0,0.0,0.0
236138,6,8.353094,10.752591,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60955,-1,14.044242,8.6011915,0.325,0.65,0.846,0.423,0.0,0.2,0.2,0.6,0.154
16066,-1,14.309389,2.3197114,0.851,0.106,0.0,0.0,0.0,1.0,0.0,0.0,0.0
130177,-1,16.382364,5.640918,0.043,0.957,0.977,0.432,0.083,0.125,0.083,0.125,0.523
95986,-1,14.777428,4.7708745,0.667,0.31,0.385,0.077,0.0,0.0,1.0,0.0,0.846
24795,6,8.250032,10.854331,0.767,0.209,0.333,0.0,0.0,0.167,0.167,0.5,0.0
35693,-1,14.587559,7.220245,0.595,0.405,0.5,0.0,0.0,0.111,0.111,0.0,0.357
200928,-1,14.869222,9.38143,0.133,0.8,1.0,0.686,0.0,0.333,0.0,0.333,0.25
231125,-1,10.286258,8.9660635,0.864,0.068,0.0,0.0,0.4,0.0,0.0,0.0,0.333
21325,-1,17.162334,5.476119,0.955,0.023,0.0,0.0,0.111,0.222,0.0,0.0,1.0
220319,-1,15.482673,2.1319232,0.818,0.136,0.0,0.167,0.6,0.2,0.2,0.0,1.0
217403,-1,14.0788965,8.843772,0.372,0.628,0.368,0.0,0.0,0.0,0.0,0.0,0.474
183887,-1,13.549901,8.242836,0.868,0.132,0.2,0.2,0.0,0.0,0.25,0.0,0.4
13226,-1,13.571707,6.2932825,0.78,0.146,0.0,0.0,0.0,0.2,0.0,0.6,0.833
200923,-1,17.230633,2.4605756,0.913,0.043,0.0,0.0,0.0,0.0,0.0,1.0,0.0
87810,-1,17.462328,3.0201566,0.898,0.082,0.0,0.0,0.333,0.0,0.0,0.167,0.5
55355,-1,16.357683,1.5681804,0.795,0.154,0.167,0.5,0.0,0.0,0.0,0.25,0.667
13703,-1,12.274532,7.803445,0.913,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
247069,-1,11.985706,8.445177,0.462,0.462,0.5,0.0,0.0,0.0,0.0,0.0,0.0
249565,-1,13.362252,8.554896,0.844,0.156,0.0,0.0,0.286,0.286,0.0,0.0,0.0
92718,-1,16.601004,8.302861,0.905,0.048,1.0,0.0,0.333,0.0,0.0,0.25,0.0
54602,-1,17.22212,1.7493284,0.902,0.098,0.5,0.0,0.0,0.2,0.0,0.0,0.5
163793,-1,16.492855,6.2053146,0.644,0.311,0.0,0.071,0.176,0.118,0.0,0.471,0.429
161215,-1,15.808701,3.5335753,0.667,0.333,0.444,0.333,0.125,0.375,0.125,0.0,0.556
77255,-1,15.129513,4.376635,0.273,0.705,0.3,0.067,0.0,0.032,0.968,0.0,0.367
21379,-1,17.971697,3.6423917,0.889,0.083,0.667,0.0,0.0,0.833,0.0,0.0,0.667
128161,-1,17.665092,4.1573606,0.837,0.14,0.25,0.0,0.0,0.0,0.0,0.0,0.0
21189,-1,15.99911,0.11010026,0.578,0.4,0.222,0.167,0.125,0.125,0.5,0.0,0.5
211645,-1,15.973405,4.8356934,0.875,0.075,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81211,6,10.758064,10.234423,0.333,0.667,0.722,0.583,0.1,0.3,0.2,0.4,0.111
141283,-1,13.611398,1.4536356,0.75,0.167,0.0,0.0,0.077,0.0,0.0,0.0,0.667
101481,-1,15.625857,1.1531584,0.848,0.087,0.0,0.0,0.143,0.0,0.0,0.0,0.5
290205,6,9.334172,11.46231,0.208,0.736,0.5,0.105,0.0,0.057,0.0,0.543,0.132
12223,-1,13.525117,9.323208,0.771,0.229,0.5,0.0,0.286,0.143,0.143,0.286,0.25
156524,-1,14.380556,9.774674,0.243,0.73,0.808,0.0,0.0,0.5,0.0,0.5,0.269
154937,-1,16.131443,1.6857411,0.816,0.132,0.5,0.0,0.0,0.333,0.0,0.333,1.0
45497,-1,16.37748,2.8186297,0.896,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.8
243502,-1,16.602968,3.2521622,0.816,0.184,0.4,0.2,0.0,0.25,0.0,0.5,0.4
163653,-1,13.447262,4.4300323,0.933,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277528,-1,14.10338,6.610388,0.878,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.25
245765,6,9.890815,9.999764,0.851,0.085,0.5,0.0,0.0,0.667,0.0,0.0,0.0
68224,-1,16.759674,4.4571342,0.837,0.07,0.0,0.0,0.0,0.2,0.0,0.0,0.667
252305,4,17.062296,7.545428,0.844,0.111,0.2,0.0,0.154,0.385,0.0,0.462,0.0
205727,-1,17.0624,4.52764,0.909,0.045,0.5,0.0,0.0,1.0,0.0,0.0,0.5
62590,-1,15.806813,7.195183,0.659,0.341,0.286,0.143,0.0,0.0,1.0,0.0,0.714
284657,-1,15.253084,8.852842,0.769,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.4
20610,-1,14.263414,3.2938292,0.103,0.897,0.962,0.077,0.0,0.5,0.25,0.0,0.692
175113,-1,14.448867,3.4679604,0.822,0.111,0.0,0.0,0.0,0.0,0.333,0.333,0.0
196346,-1,17.373676,3.2349958,0.822,0.156,0.286,0.429,0.0,0.0,0.5,0.5,0.714
14530,-1,13.269219,4.308402,0.9,0.075,0.0,0.0,0.0,0.0,1.0,0.0,0.333
2611,-1,12.904489,8.763664,0.524,0.452,0.316,0.0,0.0,0.167,0.0,0.833,0.053
8333,6,8.38228,11.3613205,0.634,0.317,0.308,0.0,0.059,0.176,0.059,0.588,0.0
166412,-1,15.663201,2.365883,0.87,0.087,0.0,0.0,0.0,0.0,0.25,0.0,0.333
11787,6,9.253051,11.180988,0.83,0.106,0.0,0.0,0.0,0.0,0.0,0.375,0.2
72517,-1,14.717935,9.642263,0.351,0.649,0.222,0.917,0.0,0.0,0.75,0.083,0.667
38177,-1,15.669937,3.3218727,0.894,0.021,0.0,0.0,0.0,0.429,0.143,0.0,1.0
161815,-1,15.70618,2.6095455,0.851,0.106,0.0,0.0,0.0,0.0,0.5,0.0,0.8
227197,-1,15.684734,2.10836,0.809,0.128,0.833,0.0,0.5,0.5,0.0,0.0,0.5
257117,-1,17.098436,7.089015,0.171,0.8,0.0,0.0,0.0,0.111,0.0,0.0,0.0
195083,-1,12.887634,9.354556,0.319,0.617,0.828,0.31,0.0,0.25,0.25,0.25,0.138
236110,-1,15.239668,1.7568413,0.72,0.2,0.1,0.1,0.607,0.0,0.0,0.071,0.3
119237,-1,14.229243,8.078809,0.76,0.22,0.5,0.125,0.0,0.0,0.0,0.333,0.0
55907,-1,13.495392,2.1375632,0.375,0.625,0.0,0.667,0.133,0.2,0.0,0.067,0.667
6673,6,10.429738,10.39797,0.414,0.483,0.3,0.1,0.0,0.333,0.167,0.5,0.1
151170,6,8.813862,10.612309,0.205,0.75,0.5,0.469,0.038,0.038,0.0,0.808,0.125
100694,-1,13.104598,8.821019,0.0,0.977,1.0,0.146,0.25,0.0,0.25,0.0,0.488
91638,-1,14.825591,4.8402934,0.19,0.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167864,-1,11.98743,8.971013,0.024,0.952,0.974,0.359,0.417,0.083,0.0,0.042,0.051
129939,-1,17.274271,1.6060967,0.881,0.071,0.0,0.0,0.5,0.0,0.0,0.1,0.667
205387,-1,17.46604,5.2789583,0.894,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160580,-1,13.812877,3.0433059,0.938,0.042,0.5,0.0,0.5,0.0,0.0,0.5,0.5
8032,-1,14.074892,7.5737233,0.244,0.756,0.724,0.31,0.333,0.083,0.0,0.458,0.276
138660,-1,16.59089,0.23473945,0.951,0.049,0.0,0.0,0.286,0.0,0.0,0.0,1.0
290181,-1,13.6517,3.5433636,0.0,0.974,0.8,0.714,0.0,0.0,0.929,0.0,0.571
11784,-1,16.032545,3.7037103,0.568,0.432,0.5,0.25,0.048,0.048,0.048,0.0,0.75
85717,-1,15.443431,3.9154298,0.816,0.102,0.0,0.25,0.0,0.0,0.0,0.0,0.75
279602,-1,13.818337,2.9742541,0.913,0.087,0.0,0.0,0.0,0.333,0.333,0.333,0.75
122594,-1,12.2076,7.11375,0.513,0.385,1.0,0.467,0.0,0.2,0.2,0.4,0.067
144819,-1,13.349488,2.7694142,0.846,0.077,0.0,0.0,0.0,1.0,0.0,0.0,0.333
126369,-1,16.845316,1.926525,0.86,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.667
111727,-1,9.746501,8.854293,0.744,0.179,0.667,0.0,0.0,0.5,0.0,0.0,0.167
60271,-1,17.106218,2.5799086,0.788,0.154,0.0,0.0,0.067,0.6,0.0,0.0,0.375
196556,-1,17.049328,4.0162997,0.615,0.385,0.286,0.0,0.071,0.0,0.5,0.0,0.357
125837,-1,12.43918,7.7358146,0.829,0.171,0.2,0.2,0.0,0.0,0.0,0.0,0.2
27121,-1,14.682739,0.8498179,0.86,0.07,0.0,0.0,0.25,0.083,0.0,0.0,1.0
16959,6,8.532437,10.805477,0.775,0.125,0.25,0.0,0.0,0.0,0.0,0.333,0.5
191479,5,17.805752,1.1979342,0.867,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.5
172991,-1,16.593128,2.3595712,0.881,0.119,1.0,0.0,0.0,0.0,0.0,0.0,0.0
191969,-1,13.9426565,3.783135,0.824,0.147,0.0,0.0,0.0,1.0,0.0,0.0,0.0
225368,-1,14.640615,0.8175437,0.868,0.079,0.0,0.333,0.0,0.0,0.0,0.0,0.667
211999,-1,15.744749,4.683218,0.886,0.091,0.0,0.333,0.0,0.0,0.0,1.0,0.0
213308,-1,11.244356,9.383635,0.176,0.824,1.0,0.179,0.0,0.0,0.0,1.0,0.179
107991,-1,16.708492,3.8125308,0.62,0.36,0.056,0.333,0.077,0.077,0.615,0.0,0.556
241030,-1,17.865217,3.0812833,0.844,0.067,0.0,0.333,0.0,0.125,0.0,0.0,1.0
212413,-1,13.370454,9.426466,0.378,0.595,0.476,0.524,0.077,0.154,0.769,0.0,0.381
216419,-1,12.375791,7.4182644,0.771,0.188,0.25,0.0,0.0,0.25,0.5,0.0,0.25
82302,-1,14.468676,6.1131854,0.81,0.071,0.333,0.333,0.0,1.0,0.0,0.0,0.333
80750,-1,17.75679,3.029377,0.958,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199330,-1,17.25137,3.0679739,0.848,0.152,0.5,0.0,0.0,0.0,0.0,0.5,0.0
257712,-1,14.51086,7.2968845,0.667,0.31,0.385,0.0,0.0,0.0,0.5,0.0,0.154
103240,-1,15.294028,0.17721392,0.889,0.089,0.0,0.0,0.0,1.0,0.0,0.0,0.75
193385,6,9.044211,9.852124,0.952,0.048,0.0,0.0,0.75,0.0,0.0,0.0,0.5
59938,-1,14.588958,3.896784,0.755,0.204,0.0,0.1,0.0,0.0,0.5,0.0,0.8
232367,-1,14.728778,0.42839056,0.907,0.023,0.0,0.0,0.0,0.0,0.0,0.0,1.0
148314,-1,13.067566,7.913579,0.696,0.304,0.6,0.3,0.0,0.0,0.0,0.667,0.1
129239,-1,13.757292,1.4358975,0.891,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.8
126283,-1,14.382467,1.1945674,0.739,0.217,0.0,0.0,0.286,0.143,0.0,0.143,0.0
106460,-1,14.911445,0.5520395,0.86,0.093,0.25,0.25,0.0,0.0,0.0,0.25,0.25
207987,-1,17.772383,4.677013,0.535,0.442,0.263,0.053,0.615,0.128,0.0,0.231,0.211
140548,-1,14.838271,1.9668103,0.837,0.116,0.2,0.2,0.167,0.0,0.0,0.0,0.4
292203,-1,13.706865,2.999379,0.632,0.316,0.333,0.5,0.0,0.167,0.667,0.0,0.667
197006,1,16.06485,3.4437547,0.851,0.085,0.0,0.0,0.0,0.5,0.0,0.0,0.333
172118,-1,18.103567,2.9501586,0.867,0.089,0.0,0.0,1.0,0.0,0.0,0.0,0.75
242905,-1,15.677779,0.33502495,0.775,0.225,0.714,0.0,0.333,0.333,0.0,0.167,0.286
16565,1,16.403719,3.8225589,0.857,0.119,0.2,0.2,0.0,0.0,0.0,0.0,0.6
137613,-1,16.750305,2.550474,0.811,0.162,0.333,0.167,0.0,0.0,0.25,0.0,0.333
250907,-1,12.302015,10.532008,0.0,0.958,0.978,0.152,0.0,0.6,0.2,0.2,0.283
228932,-1,17.220354,1.8814082,0.875,0.075,0.333,0.0,0.0,0.0,0.0,0.0,1.0
263399,6,8.37154,11.310673,0.359,0.59,0.0,0.0,0.0,0.091,0.0,0.455,0.0
189317,-1,10.677633,8.279452,0.091,0.886,1.0,0.179,0.545,0.182,0.0,0.0,0.179
74274,1,16.594929,3.0882716,0.596,0.385,0.0,0.0,0.167,0.167,0.0,0.167,0.0
173314,-1,15.769385,5.286756,0.927,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188277,-1,16.66264,-0.4719646,0.653,0.082,0.0,0.0,0.167,0.0,0.0,0.083,0.0
